observation_date,CSUSHPISA,Year,Month,Per_Capita_GDP,working_age_pop,Houses,CPI,UNRATE,EmpRate,Cons_Material,FEDFUNDS,Num_Households,median_income,Subsidy,old_age_pop
1987-01-01,63.963,1987.0,1.0,37132.0,153840000.0,6.0,111.4,6.6,70.15342,107.6,6.43,89479.0,63060.0,11.506,11.9901802513702
1987-02-01,64.422,1987.0,2.0,37239.333333333336,154053700.0,6.2,111.8,6.6,70.28307,107.9,6.1,89479.0,63060.0,11.506,11.9901802513702
1987-03-01,64.734,1987.0,3.0,37346.666666666664,154196500.0,6.0,112.2,6.6,70.31551999999999,108.1,6.13,89479.0,63060.0,11.506,11.9901802513702
1987-04-01,65.13,1987.0,4.0,37454.0,154342400.0,6.0,112.7,6.3,70.50945,108.3,6.37,89479.0,63060.0,11.506,11.9901802513702
1987-05-01,65.562,1987.0,5.0,37531.0,154526500.0,6.7,113.0,6.3,70.814,108.3,6.85,89479.0,63060.0,11.506,11.9901802513702
1987-06-01,66.071,1987.0,6.0,37608.0,154669000.0,6.9,113.5,6.2,70.59533,108.6,6.73,89479.0,63060.0,11.506,11.9901802513702
1987-07-01,66.507,1987.0,7.0,37685.0,154727100.0,6.7,113.8,6.1,70.79815,109.2,6.58,89479.0,63060.0,11.506,11.9901802513702
1987-08-01,66.938,1987.0,8.0,37869.333333333336,154800000.0,6.8,114.3,6.0,71.00001999999999,109.7,6.73,89479.0,63060.0,11.506,11.9901802513702
1987-09-01,67.33,1987.0,9.0,38053.666666666664,154923400.0,6.8,114.7,5.9,70.91275,110.5,7.22,89479.0,63060.0,11.506,11.9901802513702
1987-10-01,67.738,1987.0,10.0,38238.0,155026300.0,6.8,115.0,6.0,71.10670999999999,111.5,7.29,89479.0,63060.0,11.506,11.9901802513702
1987-11-01,68.105,1987.0,11.0,38278.333333333336,155189000.0,7.0,115.4,5.8,71.16354,112.2,6.69,89479.0,63060.0,11.506,11.9901802513702
1987-12-01,68.50399999999999,1987.0,12.0,38318.666666666664,155264500.0,7.6,115.6,5.7,71.29069,112.6,6.77,89479.0,63060.0,11.506,11.9901802513702
1988-01-01,68.85600000000001,1988.0,1.0,38359.0,155388900.0,7.5,116.0,5.7,71.31954,113.9,6.83,91124.0,63530.0,12.743,12.1090634775138
1988-02-01,69.26,1988.0,2.0,38500.0,155512200.0,6.6,116.2,5.7,71.37479,114.0,6.58,91124.0,63530.0,12.743,12.1090634775138
1988-03-01,69.63600000000001,1988.0,3.0,38641.0,155613300.0,6.6,116.5,5.7,71.28201999999999,114.2,6.58,91124.0,63530.0,12.743,12.1090634775138
1988-04-01,69.97399999999999,1988.0,4.0,38782.0,155656600.0,6.4,117.2,5.4,71.51909,114.9,6.87,91124.0,63530.0,12.743,12.1090634775138
1988-05-01,70.425,1988.0,5.0,38824.0,155821700.0,6.6,117.5,5.6,71.33400999999999,115.2,7.09,91124.0,63530.0,12.743,12.1090634775138
1988-06-01,70.888,1988.0,6.0,38866.0,155988800.0,6.2,118.0,5.4,71.58799,115.3,7.51,91124.0,63530.0,12.743,12.1090634775138
1988-07-01,71.354,1988.0,7.0,38908.0,156056900.0,6.6,118.5,5.4,71.67754000000001,115.9,7.75,91124.0,63530.0,12.743,12.1090634775138
1988-08-01,71.79899999999999,1988.0,8.0,39048.0,156122900.0,6.6,119.0,5.6,71.79507,116.1,8.01,91124.0,63530.0,12.743,12.1090634775138
1988-09-01,72.24,1988.0,9.0,39188.0,156294100.0,6.5,119.5,5.4,71.81421999999999,116.3,8.19,91124.0,63530.0,12.743,12.1090634775138
1988-10-01,72.635,1988.0,10.0,39328.0,156404400.0,6.0,119.9,5.4,71.94501,117.1,8.3,91124.0,63530.0,12.743,12.1090634775138
1988-11-01,73.07,1988.0,11.0,39434.666666666664,156514900.0,7.2,120.3,5.3,72.04381,117.4,8.35,91124.0,63530.0,12.743,12.1090634775138
1988-12-01,73.46300000000001,1988.0,12.0,39541.333333333336,156623400.0,6.8,120.7,5.3,72.11964,117.6,8.76,91124.0,63530.0,12.743,12.1090634775138
1989-01-01,73.946,1989.0,1.0,39648.0,156757900.0,6.2,121.2,5.4,72.27996999999999,118.3,9.12,92830.0,64610.0,14.215,12.2178715566084
1989-02-01,74.382,1989.0,2.0,39719.0,156822600.0,7.5,121.6,5.2,72.29543000000001,118.6,9.36,92830.0,64610.0,14.215,12.2178715566084
1989-03-01,74.777,1989.0,3.0,39790.0,156872200.0,8.2,122.2,5.0,72.41513,118.9,9.85,92830.0,64610.0,14.215,12.2178715566084
1989-04-01,75.084,1989.0,4.0,39861.0,156922000.0,7.4,123.1,5.2,72.34288000000001,119.3,9.84,92830.0,64610.0,14.215,12.2178715566084
1989-05-01,75.305,1989.0,5.0,39922.666666666664,156992000.0,7.1,123.7,5.2,72.39084,119.6,9.81,92830.0,64610.0,14.215,12.2178715566084
1989-06-01,75.47800000000001,1989.0,6.0,39984.333333333336,157011800.0,7.2,124.1,5.3,72.57137,119.6,9.53,92830.0,64610.0,14.215,12.2178715566084
1989-07-01,75.655,1989.0,7.0,40046.0,157100200.0,6.1,124.5,5.2,72.59156,119.8,9.24,92830.0,64610.0,14.215,12.2178715566084
1989-08-01,75.833,1989.0,8.0,40035.666666666664,157280500.0,6.4,124.5,5.2,72.70461999999999,119.5,8.99,92830.0,64610.0,14.215,12.2178715566084
1989-09-01,76.055,1989.0,9.0,40025.333333333336,157626300.0,7.1,124.8,5.3,72.49812,119.9,9.02,92830.0,64610.0,14.215,12.2178715566084
1989-10-01,76.281,1989.0,10.0,40015.0,157659800.0,6.9,125.4,5.3,72.58733000000001,120.6,8.84,92830.0,64610.0,14.215,12.2178715566084
1989-11-01,76.51899999999999,1989.0,11.0,40130.333333333336,157796100.0,6.6,125.9,5.4,72.74335,120.2,8.55,92830.0,64610.0,14.215,12.2178715566084
1989-12-01,76.704,1989.0,12.0,40245.666666666664,157907900.0,7.0,126.3,5.4,72.58896999999999,119.4,8.45,92830.0,64610.0,14.215,12.2178715566084
1990-01-01,76.89699999999999,1990.0,1.0,40361.0,159279900.0,7.0,127.5,5.4,72.47977,119.1,8.23,93347.0,63830.0,15.487,12.3050798148742
1990-02-01,77.053,1990.0,2.0,40368.0,159391100.0,7.6,128.0,5.3,72.44833,119.0,8.24,93347.0,63830.0,15.487,12.3050798148742
1990-03-01,77.20100000000001,1990.0,3.0,40375.0,159467100.0,7.8,128.6,5.2,72.48323,119.6,8.28,93347.0,63830.0,15.487,12.3050798148742
1990-04-01,77.278,1990.0,4.0,40382.0,159562600.0,8.3,128.9,5.4,72.32558,120.1,8.26,93347.0,63830.0,15.487,12.3050798148742
1990-05-01,77.297,1990.0,5.0,40343.333333333336,159619200.0,8.2,129.1,5.4,72.49436,120.1,8.18,93347.0,63830.0,15.487,12.3050798148742
1990-06-01,77.258,1990.0,6.0,40304.666666666664,159720800.0,7.9,129.9,5.2,72.41821,119.5,8.29,93347.0,63830.0,15.487,12.3050798148742
1990-07-01,77.138,1990.0,7.0,40266.0,159809400.0,7.8,130.5,5.5,72.28289000000001,119.7,8.15,93347.0,63830.0,15.487,12.3050798148742
1990-08-01,77.008,1990.0,8.0,40097.0,159984800.0,8.2,131.6,5.7,72.1218,119.5,8.13,93347.0,63830.0,15.487,12.3050798148742
1990-09-01,76.84899999999999,1990.0,9.0,39928.0,160224300.0,8.4,132.5,5.9,71.94706,119.8,8.2,93347.0,63830.0,15.487,12.3050798148742
1990-10-01,76.7,1990.0,10.0,39759.0,160262100.0,8.7,133.4,5.9,71.9332,119.6,8.11,93347.0,63830.0,15.487,12.3050798148742
1990-11-01,76.369,1990.0,11.0,39656.333333333336,160496500.0,8.2,133.7,6.2,71.59193,119.7,7.81,93347.0,63830.0,15.487,12.3050798148742
1990-12-01,76.185,1990.0,12.0,39553.666666666664,160679500.0,8.5,134.2,6.3,71.56575,119.7,7.31,93347.0,63830.0,15.487,12.3050798148742
1991-01-01,75.915,1991.0,1.0,39451.0,160535000.0,9.4,134.7,6.4,71.36242,120.0,6.91,94312.0,61960.0,17.055,12.3519332841069
1991-02-01,75.733,1991.0,2.0,39511.333333333336,160713500.0,7.9,134.8,6.6,71.20109000000001,119.9,6.25,94312.0,61960.0,17.055,12.3519332841069
1991-03-01,75.569,1991.0,3.0,39571.666666666664,160886400.0,7.3,134.8,6.8,71.07070999999999,120.0,6.12,94312.0,61960.0,17.055,12.3519332841069
1991-04-01,75.565,1991.0,4.0,39632.0,160955500.0,7.3,135.1,6.7,71.21894,120.1,5.91,94312.0,61960.0,17.055,12.3519332841069
1991-05-01,75.764,1991.0,5.0,39651.666666666664,161110900.0,7.0,135.6,6.9,70.86725,120.6,5.78,94312.0,61960.0,17.055,12.3519332841069
1991-06-01,75.991,1991.0,6.0,39671.333333333336,161171800.0,7.0,136.0,6.9,71.04227,121.4,5.9,94312.0,61960.0,17.055,12.3519332841069
1991-07-01,76.081,1991.0,7.0,39691.0,161187800.0,7.1,136.2,6.8,70.98646,121.5,5.82,94312.0,61960.0,17.055,12.3519332841069
1991-08-01,76.108,1991.0,8.0,39692.0,161386900.0,6.8,136.6,6.9,70.76375,120.3,5.66,94312.0,61960.0,17.055,12.3519332841069
1991-09-01,76.192,1991.0,9.0,39693.0,161531000.0,7.4,137.0,6.9,70.9534,120.3,5.45,94312.0,61960.0,17.055,12.3519332841069
1991-10-01,76.074,1991.0,10.0,39694.0,161639300.0,6.7,137.2,7.0,70.82858,120.2,5.21,94312.0,61960.0,17.055,12.3519332841069
1991-11-01,76.012,1991.0,11.0,39813.0,161833800.0,6.2,137.8,7.0,70.70483,120.1,4.81,94312.0,61960.0,17.055,12.3519332841069
1991-12-01,76.056,1991.0,12.0,39932.0,162020800.0,6.2,138.2,7.3,70.55936,120.2,4.43,94312.0,61960.0,17.055,12.3519332841069
1992-01-01,76.087,1992.0,1.0,40051.0,161787800.0,5.2,138.3,7.3,70.83564,120.6,4.03,95669.0,61450.0,18.42,12.3867401310392
1992-02-01,76.156,1992.0,2.0,40150.666666666664,162011000.0,4.9,138.6,7.4,70.66747,121.9,4.06,95669.0,61450.0,18.42,12.3867401310392
1992-03-01,76.277,1992.0,3.0,40250.333333333336,162186700.0,6.1,139.1,7.4,70.70118000000001,122.7,3.98,95669.0,61450.0,18.42,12.3867401310392
1992-04-01,76.346,1992.0,4.0,40350.0,162304000.0,6.1,139.4,7.4,70.86629,122.8,3.73,95669.0,61450.0,18.42,12.3867401310392
1992-05-01,76.398,1992.0,5.0,40433.0,162458400.0,6.0,139.7,7.6,70.81203000000001,122.7,3.82,95669.0,61450.0,18.42,12.3867401310392
1992-06-01,76.332,1992.0,6.0,40516.0,162370400.0,5.6,140.1,7.8,70.95465,122.6,3.76,95669.0,61450.0,18.42,12.3867401310392
1992-07-01,76.264,1992.0,7.0,40599.0,162423900.0,5.3,140.5,7.7,71.10965999999999,122.4,3.25,95669.0,61450.0,18.42,12.3867401310392
1992-08-01,76.23100000000001,1992.0,8.0,40693.0,162794000.0,5.2,140.8,7.6,70.91864,122.4,3.3,95669.0,61450.0,18.42,12.3867401310392
1992-09-01,76.23899999999999,1992.0,9.0,40787.0,163068000.0,5.0,141.1,7.6,70.76086,123.0,3.22,95669.0,61450.0,18.42,12.3867401310392
1992-10-01,76.376,1992.0,10.0,40881.0,163264500.0,5.1,141.7,7.3,70.63158,122.6,3.1,95669.0,61450.0,18.42,12.3867401310392
1992-11-01,76.558,1992.0,11.0,40863.666666666664,163396100.0,5.4,142.1,7.4,70.66575,122.7,3.09,95669.0,61450.0,18.42,12.3867401310392
1992-12-01,76.67399999999999,1992.0,12.0,40846.333333333336,163524800.0,5.0,142.3,7.4,70.78416,123.7,2.92,95669.0,61450.0,18.42,12.3867401310392
1993-01-01,76.78399999999999,1993.0,1.0,40829.0,163356500.0,5.4,142.8,7.3,70.85063000000001,125.2,3.02,96426.0,61150.0,20.607,12.4064404858196
1993-02-01,76.83800000000001,1993.0,2.0,40866.666666666664,163533600.0,5.3,143.1,7.1,70.95653,127.4,3.03,96426.0,61150.0,20.607,12.4064404858196
1993-03-01,76.868,1993.0,3.0,40904.333333333336,163680200.0,5.4,143.3,7.0,71.00947,129.2,3.07,96426.0,61150.0,20.607,12.4064404858196
1993-04-01,76.936,1993.0,4.0,40942.0,163889700.0,4.7,143.8,7.1,70.93454,129.5,2.96,96426.0,61150.0,20.607,12.4064404858196
1993-05-01,77.038,1993.0,5.0,40960.333333333336,164007800.0,5.3,144.2,7.1,71.19592,128.5,3.0,96426.0,61150.0,20.607,12.4064404858196
1993-06-01,77.243,1993.0,6.0,40978.666666666664,164003300.0,5.2,144.3,7.0,71.34258,127.7,3.04,96426.0,61150.0,20.607,12.4064404858196
1993-07-01,77.429,1993.0,7.0,40997.0,164135100.0,5.3,144.5,6.9,71.33976,127.4,3.06,96426.0,61150.0,20.607,12.4064404858196
1993-08-01,77.613,1993.0,8.0,41139.0,164353500.0,5.5,144.8,6.8,71.38128,128.2,3.03,96426.0,61150.0,20.607,12.4064404858196
1993-09-01,77.795,1993.0,9.0,41281.0,164592800.0,4.9,145.0,6.7,71.20003,129.1,3.09,96426.0,61150.0,20.607,12.4064404858196
1993-10-01,77.941,1993.0,10.0,41423.0,164786900.0,5.0,145.6,6.8,71.21956999999999,129.3,2.99,96426.0,61150.0,20.607,12.4064404858196
1993-11-01,78.148,1993.0,11.0,41519.666666666664,164824400.0,4.8,146.0,6.6,71.45026999999999,130.3,3.02,96426.0,61150.0,20.607,12.4064404858196
1993-12-01,78.32600000000001,1993.0,12.0,41616.333333333336,164979500.0,4.5,146.3,6.5,71.59844,131.4,2.96,96426.0,61150.0,20.607,12.4064404858196
1994-01-01,78.59100000000001,1994.0,1.0,41713.0,165025700.0,5.9,146.3,6.6,71.55912,132.5,3.05,97107.0,61800.0,21.764,12.4074406532205
1994-02-01,78.727,1994.0,2.0,41860.0,165223600.0,5.0,146.7,6.6,71.67245,132.4,3.25,97107.0,61800.0,21.764,12.4074406532205
1994-03-01,78.85600000000001,1994.0,3.0,42007.0,165408400.0,4.8,147.1,6.5,71.56939,132.7,3.34,97107.0,61800.0,21.764,12.4074406532205
1994-04-01,78.987,1994.0,4.0,42154.0,165595300.0,5.2,147.2,6.4,71.65061999999999,132.1,3.56,97107.0,61800.0,21.764,12.4074406532205
1994-05-01,79.221,1994.0,5.0,42190.666666666664,165680100.0,5.3,147.5,6.1,71.96645,132.4,4.01,97107.0,61800.0,21.764,12.4074406532205
1994-06-01,79.422,1994.0,6.0,42227.333333333336,165817700.0,6.2,147.9,6.1,71.82449,133.3,4.25,97107.0,61800.0,21.764,12.4074406532205
1994-07-01,79.594,1994.0,7.0,42264.0,165974200.0,6.3,148.4,6.1,71.8559,133.4,4.26,97107.0,61800.0,21.764,12.4074406532205
1994-08-01,79.781,1994.0,8.0,42382.0,166008000.0,6.1,149.0,6.0,72.10699,134.1,4.47,97107.0,61800.0,21.764,12.4074406532205
1994-09-01,79.919,1994.0,9.0,42500.0,166131500.0,6.0,149.3,5.9,72.23749000000001,135.0,4.73,97107.0,61800.0,21.764,12.4074406532205
1994-10-01,80.065,1994.0,10.0,42618.0,166231800.0,5.6,149.4,5.8,72.43003,135.3,4.76,97107.0,61800.0,21.764,12.4074406532205
1994-11-01,80.15,1994.0,11.0,42630.0,166243500.0,6.3,149.8,5.6,72.59345,136.5,5.29,97107.0,61800.0,21.764,12.4074406532205
1994-12-01,80.296,1994.0,12.0,42642.0,166412900.0,6.6,150.1,5.5,72.65704000000001,136.5,5.45,97107.0,61800.0,21.764,12.4074406532205
1995-01-01,80.426,1995.0,1.0,42654.0,166418800.0,6.8,150.5,5.6,72.56609,137.4,5.53,98990.0,63770.0,24.396,12.4053596836067
1995-02-01,80.527,1995.0,2.0,42656.0,166552400.0,7.3,150.9,5.4,72.71540999999999,138.0,5.92,98990.0,63770.0,24.396,12.4053596836067
1995-03-01,80.597,1995.0,3.0,42658.0,166673800.0,6.8,151.2,5.4,72.67878,138.6,5.98,98990.0,63770.0,24.396,12.4053596836067
1995-04-01,80.66,1995.0,4.0,42660.0,166889000.0,6.7,151.8,5.8,72.6049,139.2,6.05,98990.0,63770.0,24.396,12.4053596836067
1995-05-01,80.703,1995.0,5.0,42735.0,166992100.0,6.3,152.1,5.6,72.41306,139.3,6.01,98990.0,63770.0,24.396,12.4053596836067
1995-06-01,80.785,1995.0,6.0,42810.0,167068600.0,5.8,152.4,5.6,72.44585,138.9,6.0,98990.0,63770.0,24.396,12.4053596836067
1995-07-01,80.937,1995.0,7.0,42885.0,167191900.0,5.6,152.6,5.7,72.55041999999999,139.6,5.85,98990.0,63770.0,24.396,12.4053596836067
1995-08-01,81.109,1995.0,8.0,42938.0,167345300.0,6.1,152.9,5.7,72.47972,139.8,5.74,98990.0,63770.0,24.396,12.4053596836067
1995-09-01,81.306,1995.0,9.0,42991.0,167463500.0,6.3,153.1,5.6,72.48980999999999,139.7,5.8,98990.0,63770.0,24.396,12.4053596836067
1995-10-01,81.482,1995.0,10.0,43044.0,167608600.0,6.3,153.5,5.5,72.56992,139.1,5.76,98990.0,63770.0,24.396,12.4053596836067
1995-11-01,81.618,1995.0,11.0,43115.666666666664,167772300.0,6.8,153.7,5.6,72.50144,138.4,5.8,98990.0,63770.0,24.396,12.4053596836067
1995-12-01,81.736,1995.0,12.0,43187.333333333336,167960900.0,6.4,153.9,5.6,72.37071,138.1,5.6,98990.0,63770.0,24.396,12.4053596836067
1996-01-01,81.834,1996.0,1.0,43259.0,167943400.0,6.4,154.7,5.6,72.35031,137.7,5.56,99627.0,64710.0,25.075,12.3882659963334
1996-02-01,81.95299999999999,1996.0,2.0,43458.0,168088000.0,5.3,155.0,5.5,72.52243,137.7,5.22,99627.0,64710.0,25.075,12.3882659963334
1996-03-01,82.193,1996.0,3.0,43657.0,168280500.0,6.2,155.5,5.5,72.58784,137.8,5.31,99627.0,64710.0,25.075,12.3882659963334
1996-04-01,82.42,1996.0,4.0,43856.0,168521200.0,6.0,156.1,5.6,72.56405,138.2,5.22,99627.0,64710.0,25.075,12.3882659963334
1996-05-01,82.609,1996.0,5.0,43939.0,168631200.0,5.9,156.4,5.6,72.70253000000001,139.6,5.24,99627.0,64710.0,25.075,12.3882659963334
1996-06-01,82.75200000000001,1996.0,6.0,44022.0,168761400.0,6.0,156.7,5.3,72.81988,140.0,5.27,99627.0,64710.0,25.075,12.3882659963334
1996-07-01,82.928,1996.0,7.0,44105.0,168836200.0,5.7,157.0,5.5,72.97945,139.9,5.4,99627.0,64710.0,25.075,12.3882659963334
1996-08-01,83.086,1996.0,8.0,44210.333333333336,169017900.0,5.0,157.2,5.1,73.04308,140.4,5.22,99627.0,64710.0,25.075,12.3882659963334
1996-09-01,83.256,1996.0,9.0,44315.666666666664,169232400.0,5.2,157.7,5.2,73.16673,141.4,5.3,99627.0,64710.0,25.075,12.3882659963334
1996-10-01,83.376,1996.0,10.0,44421.0,169379200.0,5.6,158.2,5.2,73.29047,140.7,5.24,99627.0,64710.0,25.075,12.3882659963334
1996-11-01,83.552,1996.0,11.0,44477.333333333336,169625500.0,5.2,158.7,5.4,73.17086,141.3,5.31,99627.0,64710.0,25.075,12.3882659963334
1996-12-01,83.721,1996.0,12.0,44533.666666666664,169841500.0,5.0,159.1,5.4,73.12843000000001,140.9,5.29,99627.0,64710.0,25.075,12.3882659963334
1997-01-01,83.955,1997.0,1.0,44590.0,170318700.0,4.7,159.4,5.3,73.05008000000001,141.1,5.25,101018.0,66050.0,23.506,12.3542498411949
1997-02-01,84.18,1997.0,2.0,44794.333333333336,170449200.0,4.5,159.7,5.2,73.07498000000001,141.8,5.19,101018.0,66050.0,23.506,12.3542498411949
1997-03-01,84.45100000000001,1997.0,3.0,44998.666666666664,170644700.0,4.1,159.8,5.2,73.36877,142.1,5.39,101018.0,66050.0,23.506,12.3542498411949
1997-04-01,84.624,1997.0,4.0,45203.0,170755200.0,4.7,159.9,5.1,73.34178,142.6,5.51,101018.0,66050.0,23.506,12.3542498411949
1997-05-01,84.86200000000001,1997.0,5.0,45340.666666666664,170887800.0,4.6,159.9,4.9,73.48344,142.6,5.5,101018.0,66050.0,23.506,12.3542498411949
1997-06-01,85.081,1997.0,6.0,45478.333333333336,171078100.0,4.4,160.2,5.0,73.45040999999999,142.5,5.56,101018.0,66050.0,23.506,12.3542498411949
1997-07-01,85.331,1997.0,7.0,45616.0,171202700.0,4.4,160.4,4.9,73.66841,142.8,5.52,101018.0,66050.0,23.506,12.3542498411949
1997-08-01,85.572,1997.0,8.0,45698.0,171320800.0,4.3,160.8,4.8,73.753,142.6,5.54,101018.0,66050.0,23.506,12.3542498411949
1997-09-01,85.85,1997.0,9.0,45780.0,171527000.0,4.2,161.2,4.9,73.65397,142.1,5.54,101018.0,66050.0,23.506,12.3542498411949
1997-10-01,86.147,1997.0,10.0,45862.0,171669900.0,4.3,161.5,4.7,73.66714,141.5,5.5,101018.0,66050.0,23.506,12.3542498411949
1997-11-01,86.633,1997.0,11.0,45976.0,171816800.0,3.9,161.7,4.6,73.8119,141.8,5.52,101018.0,66050.0,23.506,12.3542498411949
1997-12-01,87.09299999999999,1997.0,12.0,46090.0,172014100.0,4.4,161.8,4.7,73.75434,141.4,5.5,101018.0,66050.0,23.506,12.3542498411949
1998-01-01,87.615,1998.0,1.0,46204.0,172115900.0,4.0,162.0,4.6,73.70663,141.2,5.56,102528.0,68470.0,21.577,12.3014879807447
1998-02-01,88.00299999999999,1998.0,2.0,46304.0,172291200.0,3.9,162.0,4.6,73.77898,141.3,5.51,102528.0,68470.0,21.577,12.3014879807447
1998-03-01,88.44200000000001,1998.0,3.0,46404.0,172394700.0,4.1,162.0,4.7,73.78989,141.4,5.49,102528.0,68470.0,21.577,12.3014879807447
1998-04-01,88.87799999999999,1998.0,4.0,46504.0,172509100.0,4.0,162.2,4.3,73.87052,141.8,5.45,102528.0,68470.0,21.577,12.3014879807447
1998-05-01,89.36399999999999,1998.0,5.0,46650.333333333336,172704000.0,3.9,162.6,4.4,73.87416999999999,141.6,5.49,102528.0,68470.0,21.577,12.3014879807447
1998-06-01,89.845,1998.0,6.0,46796.666666666664,172928200.0,3.8,162.8,4.5,73.8033,141.2,5.56,102528.0,68470.0,21.577,12.3014879807447
1998-07-01,90.31,1998.0,7.0,46943.0,173102500.0,4.0,163.2,4.5,73.73663,141.9,5.54,102528.0,68470.0,21.577,12.3014879807447
1998-08-01,90.786,1998.0,8.0,47147.0,173268900.0,4.1,163.4,4.5,73.83757,142.4,5.55,102528.0,68470.0,21.577,12.3014879807447
1998-09-01,91.259,1998.0,9.0,47351.0,173435300.0,4.1,163.5,4.6,73.93851,142.0,5.51,102528.0,68470.0,21.577,12.3014879807447
1998-10-01,91.717,1998.0,10.0,47555.0,173550900.0,4.0,163.9,4.5,73.86706,140.8,5.07,102528.0,68470.0,21.577,12.3014879807447
1998-11-01,92.2,1998.0,11.0,47663.333333333336,173720100.0,3.5,164.1,4.4,73.91195,140.5,4.83,102528.0,68470.0,21.577,12.3014879807447
1998-12-01,92.712,1998.0,12.0,47771.666666666664,173884900.0,3.8,164.4,4.4,74.04736,140.5,4.68,102528.0,68470.0,21.577,12.3014879807447
1999-01-01,93.208,1999.0,1.0,47880.0,174367300.0,3.9,164.7,4.3,74.07496,140.5,4.63,103874.0,70210.0,21.072,12.2408686816707
1999-02-01,93.672,1999.0,2.0,47969.333333333336,174527600.0,4.0,164.7,4.4,73.93724,141.1,4.76,103874.0,70210.0,21.072,12.2408686816707
1999-03-01,94.217,1999.0,3.0,48058.666666666664,174666700.0,4.1,164.8,4.2,73.93972,141.6,4.81,103874.0,70210.0,21.072,12.2408686816707
1999-04-01,94.784,1999.0,4.0,48148.0,174790500.0,3.9,165.9,4.3,73.81293000000001,141.6,4.74,103874.0,70210.0,21.072,12.2408686816707
1999-05-01,95.344,1999.0,5.0,48309.333333333336,175019100.0,4.0,166.0,4.2,73.98454,142.3,4.74,103874.0,70210.0,21.072,12.2408686816707
1999-06-01,95.975,1999.0,6.0,48470.666666666664,175244400.0,3.9,166.0,4.3,73.90408000000001,143.9,4.76,103874.0,70210.0,21.072,12.2408686816707
1999-07-01,96.591,1999.0,7.0,48632.0,175432000.0,4.0,166.7,4.3,73.88265,145.0,4.99,103874.0,70210.0,21.072,12.2408686816707
1999-08-01,97.219,1999.0,8.0,48848.333333333336,175590100.0,4.0,167.1,4.2,73.91766,144.8,5.07,103874.0,70210.0,21.072,12.2408686816707
1999-09-01,97.862,1999.0,9.0,49064.666666666664,175719600.0,4.5,167.8,4.2,73.83870999999999,143.5,5.22,103874.0,70210.0,21.072,12.2408686816707
1999-10-01,98.523,1999.0,10.0,49281.0,175950700.0,4.2,168.1,4.1,73.9446,142.6,5.2,103874.0,70210.0,21.072,12.2408686816707
1999-11-01,99.153,1999.0,11.0,49299.0,176039400.0,4.3,168.4,4.1,74.03434,142.9,5.42,103874.0,70210.0,21.072,12.2408686816707
1999-12-01,99.844,1999.0,12.0,49317.0,176186100.0,4.3,168.8,4.0,74.10478,143.3,5.3,103874.0,70210.0,21.072,12.2408686816707
2000-01-01,100.551,2000.0,1.0,49335.0,178204700.0,4.3,169.3,4.0,74.25289000000001,144.1,5.45,104705.0,70020.0,19.69,12.1858169904893
2000-02-01,101.339,2000.0,2.0,49593.0,178284300.0,4.3,170.0,4.1,74.27589,144.7,5.73,104705.0,70020.0,19.69,12.1858169904893
2000-03-01,102.126,2000.0,3.0,49851.0,178368700.0,4.3,171.0,4.0,74.22825,145.4,5.85,104705.0,70020.0,19.69,12.1858169904893
2000-04-01,102.923,2000.0,4.0,50109.0,178535900.0,4.4,170.9,3.8,74.51315,145.6,6.02,104705.0,70020.0,19.69,12.1858169904893
2000-05-01,103.678,2000.0,5.0,50080.666666666664,178770100.0,4.4,171.2,4.0,74.08556,144.9,6.27,104705.0,70020.0,19.69,12.1858169904893
2000-06-01,104.424,2000.0,6.0,50052.333333333336,179073300.0,4.8,172.2,4.0,74.21471,145.0,6.53,104705.0,70020.0,19.69,12.1858169904893
2000-07-01,105.054,2000.0,7.0,50024.0,179373700.0,4.1,172.7,4.0,73.83383,144.4,6.54,104705.0,70020.0,19.69,12.1858169904893
2000-08-01,105.768,2000.0,8.0,50079.333333333336,179445600.0,4.4,172.7,4.1,73.88296,143.7,6.5,104705.0,70020.0,19.69,12.1858169904893
2000-09-01,106.538,2000.0,9.0,50134.666666666664,179619200.0,4.0,173.6,3.9,73.86991,143.4,6.52,104705.0,70020.0,19.69,12.1858169904893
2000-10-01,107.383,2000.0,10.0,50190.0,179813600.0,4.0,173.9,3.9,73.89123000000001,143.3,6.51,104705.0,70020.0,19.69,12.1858169904893
2000-11-01,108.303,2000.0,11.0,50097.0,179924500.0,4.2,174.2,3.9,73.92628,142.7,6.51,104705.0,70020.0,19.69,12.1858169904893
2000-12-01,109.141,2000.0,12.0,50004.0,180062700.0,3.6,174.6,3.9,74.10854,142.5,6.4,104705.0,70020.0,19.69,12.1858169904893
2001-01-01,109.847,2001.0,1.0,49911.0,180347800.0,3.8,175.6,4.2,73.96535,142.0,5.98,108209.0,68870.0,20.573,12.1410204340048
2001-02-01,110.502,2001.0,2.0,49975.666666666664,180506800.0,3.7,176.0,4.2,73.87340999999999,142.4,5.49,108209.0,68870.0,20.573,12.1410204340048
2001-03-01,111.11,2001.0,3.0,50040.333333333336,180597800.0,3.8,176.1,4.3,73.90661999999999,142.4,5.31,108209.0,68870.0,20.573,12.1410204340048
2001-04-01,111.652,2001.0,4.0,50105.0,180852700.0,3.9,176.4,4.4,73.55527,142.5,4.8,108209.0,68870.0,20.573,12.1410204340048
